行号,笔记标题,主页链接,原笔记地址,失败原因
510,笔记暂未设置标题,https://www.xiaohongshu.com/user/profile/680f47970000000004038a37,https://www.xiaohongshu.com/explore/6a0452860000000007013bee?xhsshare=CopyLink&type=video,笔记无标题(不可恢复)
512,笔记暂未设置标题,https://www.xiaohongshu.com/user/profile/5da149fe0000000001008db6,https://www.xiaohongshu.com/explore/6a042e220000000035026b0c?xhsshare=CopyLink&type=video,笔记无标题(不可恢复)
527,笔记暂未设置标题,https://www.xiaohongshu.com/user/profile/5bb5bffc24264b00011f7a4d,https://www.xiaohongshu.com/explore/6a042dee000000003503a110?xhsshare=CopyLink&type=video,笔记无标题(不可恢复)
552,车陂近地铁四号线电梯单间只要1K+,https://www.xiaohongshu.com/user/profile/675101ef000000001c01bb9e,https://www.xiaohongshu.com/explore/6a04104d0000000037035770?xhsshare=CopyLink&type=video,"未找到匹配笔记 (原地址有笔记ID=True, 原地址=https://www.xiaohongshu.com/explore/6a04104d0000000037035770?xhsshare=CopyLink&t)"
565,上城九堡女生小屋急转｜1300/月民水民电,https://www.xiaohongshu.com/user/profile/675eb892000000001801d6b1,https://www.xiaohongshu.com/explore/6a03e0de000000003700d687?xhsshare=CopyLink&type=video,"未找到匹配笔记 (原地址有笔记ID=True, 原地址=https://www.xiaohongshu.com/explore/6a03e0de000000003700d687?xhsshare=CopyLink&t)"
566,笔记暂未设置标题,https://www.xiaohongshu.com/user/profile/630499f5000000000f006b41,https://www.xiaohongshu.com/explore/6a03fd9b00000000360036fd?xhsshare=CopyLink&type=video,笔记无标题(不可恢复)
571,上海房东和个人转租看看我！求近地铁站租房,https://www.xiaohongshu.com/user/profile/662c67e80000000003033e9a,https://www.xiaohongshu.com/explore/6a03f9110000000007013149?xhsshare=CopyLink&type=video,"未找到匹配笔记 (原地址有笔记ID=True, 原地址=https://www.xiaohongshu.com/explore/6a03f9110000000007013149?xhsshare=CopyLink&t)"
574,笔记暂未设置标题,https://www.xiaohongshu.com/user/profile/67c000e2000000000e01ec26,https://www.xiaohongshu.com/explore/6a03db55000000003700f90b?xhsshare=CopyLink&type=video,笔记无标题(不可恢复)
589,笔记暂未设置标题,https://www.xiaohongshu.com/user/profile/63f9d9c40000000010024f73,https://www.xiaohongshu.com/explore/6a03fd1d0000000008025bca?xhsshare=CopyLink&type=video,笔记无标题(不可恢复)
593,笔记暂未设置标题,https://www.xiaohongshu.com/user/profile/67b80b4c000000000e02f915,https://www.xiaohongshu.com/explore/6a03d307000000000800218c?xhsshare=CopyLink&type=video,笔记无标题(不可恢复)
599,笔记暂未设置标题,https://www.xiaohongshu.com/user/profile/6871f4bf000000001d00b0d3,https://www.xiaohongshu.com/explore/6a04034c0000000036018394?xhsshare=CopyLink&type=video,笔记无标题(不可恢复)
602,笔记暂未设置标题,https://www.xiaohongshu.com/user/profile/61fa023d000000001000f00b,https://www.xiaohongshu.com/explore/6a04362d0000000037036db4?xhsshare=CopyLink&type=video,笔记无标题(不可恢复)
609,武汉汉阳王家湾个人转租 700 押一付一,https://www.xiaohongshu.com/user/profile/631ef15a0000000015019ea7,https://www.xiaohongshu.com/explore/6a03d7cb00000000380358ef?xhsshare=CopyLink&type=video,"未找到匹配笔记 (原地址有笔记ID=True, 原地址=https://www.xiaohongshu.com/explore/6a03d7cb00000000380358ef?xhsshare=CopyLink&t)"
611,笔记暂未设置标题,https://www.xiaohongshu.com/user/profile/68e9b4be000000003100f230,https://www.xiaohongshu.com/explore/6a04333f00000000380233e5?xhsshare=CopyLink&type=video,笔记无标题(不可恢复)
