笔记官方地址,笔记标题,预估阅读量,互动量,点赞数,收藏数,评论数,分享数,发布时间,封面图片地址,视频链接,是否商业笔记,报备品牌企业号,提及品牌,是否参与付费推广,达人名称,小红书号,主页链接,粉丝数,联系方式,笔记类型
https://www.xiaohongshu.com/explore/6a071dec0000000007013f54?xhsshare=CopyLink&type=video,急！有近期想买美的GX1000Smax的倒霉蛋吗,76,4,1,1,2,0,2026-05-15 21:21:48,http://sns-img-hw.xhscdn.com/1040g0083206ki4cg5s5g5qfsa1jgg400vjsm7n8?imageView2/2/w/360/format/webp,--,否,--,--,否,旺旺家电日记,27254538588,https://www.xiaohongshu.com/user/profile/69fc50670000000002001000,2,--,图文笔记
https://www.xiaohongshu.com/explore/6a06ffa90000000006035b3c?xhsshare=CopyLink&type=video,这点馅还能 包几个饺子🥟❓,115,4,0,0,4,0,2026-05-15 19:12:42,http://sns-img-hw.xhscdn.com/1040g2sg3206d9f59627g5pgguq1houk83o280fg?imageView2/2/w/360/format/webp,http://sns-video-v3.xhscdn.com/stream/79/110/258/01ea069a871fc8a74f0370019e2b56e9da_258.mp4?sign=86d2f34a7053dd8842c63e48107a5b57&t=6a0c6416,否,--,--,否,爆单小百货,42809837086,https://www.xiaohongshu.com/user/profile/6610f6830000000007007a88,634,--,视频笔记
https://www.xiaohongshu.com/explore/6a06eaf9000000003601f4d4?xhsshare=CopyLink&type=video,买家具家电的姐妹让我抄抄作业啊！😫,115,4,0,0,4,0,2026-05-15 17:44:25,http://sns-img-hw.xhscdn.com/1040g0083206e8pjalms05ot2gqj9gk9pq8jmu0g?imageView2/2/w/360/format/webp,--,否,--,--,否,百威是金毛耶（装修中）,3858928847,https://www.xiaohongshu.com/user/profile/63a286a60000000026005139,21,--,图文笔记
https://www.xiaohongshu.com/explore/6a06f21e0000000007026de2?xhsshare=CopyLink&type=video,墨大步行 5 分钟｜1B1B 落地窗,59,4,3,0,1,0,2026-05-15 18:14:54,http://sns-img-hw.xhscdn.com/1040g0083206f80ns68005q2apmnmr5orjcshaj0?imageView2/2/w/360/format/webp,--,否,--,--,否,集好家留学租房07,26185681601,https://www.xiaohongshu.com/user/profile/684acdaf000000001b01971b,53,--,图文笔记
https://www.xiaohongshu.com/explore/6a07042c000000003502495e?xhsshare=CopyLink&type=video,跟着李维嘉入的洗碗机真没踩雷,37,4,2,2,0,0,2026-05-15 19:44:59,http://sns-img-hw.xhscdn.com/notes_pre_post/1040g3k83206hfvb6lccg5nvhfs2gbt66a0845h0?imageView2/2/w/360/format/webp,--,否,--,--,否,llly,1102537846,https://www.xiaohongshu.com/user/profile/5ff17f05000000000101f4c6,1509,--,图文笔记
https://www.xiaohongshu.com/explore/6a06ec960000000007023759?xhsshare=CopyLink&type=video,静安寺🌇江苏路 电梯双南一房两厅8K➕带地暖,219,4,1,1,2,4,2026-05-15 17:51:18,http://sns-img-hw.xhscdn.com/1040g0083206eic37m2005q5qc1nmbr4la47ahfg?imageView2/2/w/360/format/webp,http://sns-video-qc.xhscdn.com/stream/1/110/258/01ea06ec9518489a010370019e2b0ceb99_258.mp4?sign=3eaaef131352d7201abac3a6ae561331&t=6a0c689b,否,--,--,否,何同学静安甄选丨好房,18981166309,https://www.xiaohongshu.com/user/profile/68ba606f000000001901ec95,151,--,视频笔记
https://www.xiaohongshu.com/explore/6a06fa91000000003701e9ec?xhsshare=CopyLink&type=video,618拼团！美的X7洗碗机谁要一起团好价吗？,112,4,1,1,2,1,2026-05-15 18:50:57,http://sns-img-hw.xhscdn.com/notes_pre_post/1040g3k032063vrjm2i4g5q89ut2tp9ru6aj57g8?imageView2/2/w/360/format/webp,--,否,--,--,否,凯哥说家电,49761294873,https://www.xiaohongshu.com/user/profile/6909f745000000003700a77e,110,--,图文笔记
https://www.xiaohongshu.com/explore/6a06e1b20000000006036e1c?xhsshare=CopyLink&type=video,馅料残渣一扫而光 真的好干净❗,115,4,0,0,4,0,2026-05-15 17:04:50,http://sns-img-hw.xhscdn.com/1040g2sg3206d9f5962705pgguq1houk80jukup8?imageView2/2/w/360/format/webp,http://sns-video-v3.xhscdn.com/stream/79/110/258/01ea069ab3134d514f0370019e2ae1d321_258.mp4?sign=1468cdfce0008828a2a19412452c96be&t=6a0c6417,否,--,--,否,爆单小百货,42809837086,https://www.xiaohongshu.com/user/profile/6610f6830000000007007a88,634,--,视频笔记
https://www.xiaohongshu.com/explore/6a06f26c0000000035025e79?xhsshare=CopyLink&type=video,独居党买了嘉哥推的洗碗机！用了一个月后..,97,4,1,0,3,0,2026-05-15 19:47:03,http://sns-img-hw.xhscdn.com/notes_pre_post/1040g3k03206fa4115e6g5pqvl06m2im0cs8asug?imageView2/2/w/360/format/webp,--,否,--,--,否,甜趣小精灵,26292204766,https://www.xiaohongshu.com/user/profile/675fa80d0000000018014ac0,6462,--,图文笔记
https://www.xiaohongshu.com/explore/6a06f50b000000000803fd73?xhsshare=CopyLink&type=video,不是每个家庭都需要大单槽的❗️❗️,91,4,1,2,1,1,2026-05-15 18:27:23,http://sns-img-hw.xhscdn.com/note_pre_post_uhdr/1040g3r03206f67726e00493suf0g16r2d83dvvo?imageView2/2/w/360/format/webp,--,否,--,--,否,肥莼,949702614,https://www.xiaohongshu.com/user/profile/589881005e87e70dde8d9b62,2199,--,图文笔记
https://www.xiaohongshu.com/explore/6a065d1600000000380229b4?xhsshare=CopyLink&type=video,咱就不知道了，我这菜盆到底哪里好了？,41,4,4,0,0,0,2026-05-15 07:39:02,http://sns-img-hw.xhscdn.com/1040g0083205t21vbiq605q2aalo7gcirp8i2ljo?imageView2/2/w/360/format/webp,http://sns-video-v4.xhscdn.com/stream/79/110/258/01ea065cbd1fdfe64f0370019e28dbbff7_258.mp4?sign=c28f1688f5972abfd0f007164b6becc8&t=6a0b5ec7,否,--,--,否,🐱蛋黄是只喵,49634843069,https://www.xiaohongshu.com/user/profile/684a5570000000001e00325b,1216,--,视频笔记
https://www.xiaohongshu.com/explore/6a070c930000000008024189?xhsshare=CopyLink&type=video,30r的洗碗机布帘子，夯！,37,4,2,2,0,0,2026-05-15 20:07:47,http://sns-img-hw.xhscdn.com/1040g2sg3206loc1qmee05p6687q2p7ip9br8gi8?imageView2/2/w/360/format/webp,http://sns-video-v6.xhscdn.com/stream/79/110/258/01ea070c924d9c154f0370019e2b894011_258.mp4?sign=de3a2843f83240d6e5ee5137a7d20f35&t=6a0c1dbf,否,--,--,否,青柠的家🏡,Blue77c,https://www.xiaohongshu.com/user/profile/64c641f4000000000b009e59,8165,--,视频笔记
https://www.xiaohongshu.com/explore/6a06b209000000003601b6ae?xhsshare=CopyLink&type=video,设计师给的点位，我硬加了15个插座！,39,4,3,1,0,0,2026-05-15 13:41:29,http://sns-img-hw.xhscdn.com/notes_pre_post/1040g3k032066vgmtlm605oao30envqipf63ik4g?imageView2/2/w/360/format/webp,--,否,--,--,否,Robin,7087278306,https://www.xiaohongshu.com/user/profile/6158181d000000001f03ea59,123,--,图文笔记
https://www.xiaohongshu.com/explore/6a06b6650000000035023cc3?xhsshare=CopyLink&type=video,静安寺·西康路☀️小姐姐转租高区景观落地窗,151,4,0,0,4,1,2026-05-15 14:00:05,http://sns-img-hw.xhscdn.com/1040g2sg32067tosnlkfg5nonlr0g946l44damq8?imageView2/2/w/360/format/webp,http://sns-video-v3.xhscdn.com/stream/79/110/258/01ea06b63313ddf34f0370019e2a3bf20a_258.mp4?sign=cf7987cc7b7de45426d44cb5b8f18523&t=6a0b5c45,否,--,--,否,逸梨探房日记,Poire1213,https://www.xiaohongshu.com/user/profile/5f17aec100000000010090d5,6132,--,视频笔记
https://www.xiaohongshu.com/explore/6a073fdb0000000007012915?xhsshare=CopyLink&type=video,洗碗机|🖐🏻玻璃饭盒，基建狂魔附体,78,4,2,0,2,0,2026-05-15 23:46:35,http://sns-img-hw.xhscdn.com/1040g2sg3206o8249m8905qakfcd52oht6tlk7p8?imageView2/2/w/360/format/webp,--,否,--,--,否,瑲珥,27287208296,https://www.xiaohongshu.com/user/profile/69547b1a000000001401623d,6,--,图文笔记
https://www.xiaohongshu.com/explore/6a0729d10000000036003075?xhsshare=CopyLink&type=video,自建房🏠｜装修避坑贴来啦❗️,37,4,2,2,0,0,2026-05-15 22:12:33,http://sns-img-hw.xhscdn.com/note_pre_post_uhdr/1040g3r03206llqiale2g5njg9pe08uqkigntqn8?imageView2/2/w/360/format/webp,--,否,--,--,否,是大米呀（自装完工),904186819,https://www.xiaohongshu.com/user/profile/5e704e5c0000000001007b54,2543,--,图文笔记
https://www.xiaohongshu.com/explore/6a06f4a3000000003601f4de?xhsshare=CopyLink&type=video,同样是洗碗，你认为哪个更干净？,58,4,2,1,1,0,2026-05-15 18:25:39,http://sns-img-hw.xhscdn.com/1040g0083206fiol9m8005oec09ok0vld6ukhojo?imageView2/2/w/360/format/webp,http://sns-video-qc.xhscdn.com/stream/79/110/258/01ea06f4a34d813a4f0370019e2b2bc954_258.mp4?sign=c444361ce8c28ffadf3348a594bc8998&t=6a0c0ebc,否,--,--,否,美洁尔商用洗碗机厂家,QDMAJOR,https://www.xiaohongshu.com/user/profile/61cc02710000000010007ead,5807,--,视频笔记
https://www.xiaohongshu.com/explore/6a065bed0000000007022535?xhsshare=CopyLink&type=video,适女化装修真的不是粉色装修！！,39,4,3,1,0,0,2026-05-15 07:34:05,http://sns-img-hw.xhscdn.com/1040g2sg32051nm21iiig5qbr9fo6e7jup91b0to?imageView2/2/w/360/format/webp,--,否,--,--,否,小鱼要装修🏠（互关）,18616878534,https://www.xiaohongshu.com/user/profile/697b4bf00000000019031e7e,47,--,图文笔记
https://www.xiaohongshu.com/explore/6a06f12f000000000702c8c0?xhsshare=CopyLink&type=video,长沙现代包豪斯，这才是年轻人该抄的作业,75,4,3,1,0,1,2026-05-15 18:10:55,http://sns-img-hw.xhscdn.com/spectrum/1040g34o3206f3v4plk605oclsoe41grps8ki8vo?imageView2/2/w/360/format/webp,--,否,--,--,否,A域见极简全屋定制,6321996185,https://www.xiaohongshu.com/user/profile/6195e61c000000001000c379,1082,--,图文笔记
https://www.xiaohongshu.com/explore/6a06b6b1000000000803285c?xhsshare=CopyLink&type=video,曼谷咖啡｜这个周边也太可爱了吧😍,76,4,1,1,2,0,2026-05-15 14:01:21,http://sns-img-hw.xhscdn.com/notes_pre_post/1040g3k032067q4mqlm005pik3qvhokceet3d65o?imageView2/2/w/360/format/webp,--,否,--,--,否,Karo Coffee Roasters,42157208254,https://www.xiaohongshu.com/user/profile/66541ebf000000000700518e,328,--,图文笔记
https://www.xiaohongshu.com/explore/6a07144b0000000006033227?xhsshare=CopyLink&type=video,最近买贵西门子洗碗机晶蕾20套的大冤种在？,76,4,1,1,2,0,2026-05-15 20:40:43,http://sns-img-hw.xhscdn.com/1040g2sg3206jf2r668005qdg4lscj2402kag080?imageView2/2/w/360/format/webp,--,否,--,--,否,云朵小奶糕,63519085085,https://www.xiaohongshu.com/user/profile/69b025780000000032018880,14,--,图文笔记
https://www.xiaohongshu.com/explore/6a064d6a000000003502ee5f?xhsshare=CopyLink&type=video,Portland 绝美大窗studio 转租,93,4,2,1,1,1,2026-05-15 06:32:10,http://sns-img-hw.xhscdn.com/notes_pre_post/1040g3k03205qu7erhm005nsus7o084jpeachnb0?imageView2/2/w/360/format/webp,--,否,--,--,否,Starr,1015573312,https://www.xiaohongshu.com/user/profile/5f9ee1f00000000001001279,12,--,图文笔记
https://www.xiaohongshu.com/explore/69cc7d66000000002200c066?xhsshare=CopyLink&type=video,💰好家电真的不贵｜百元出头带回家,39,4,3,1,0,0,2026-05-15 10:40:28,http://sns-img-hw.xhscdn.com/notes_pre_post/1040g3k831udcff8nj6005pa0olvgrjeceschego?imageView2/2/w/360/format/webp,--,否,--,--,否,小芝探世界🎠,26277711746,https://www.xiaohongshu.com/user/profile/6540c57f000000000301cdcc,8978,--,图文笔记
https://www.xiaohongshu.com/explore/6a06d02a00000000350241a6?xhsshare=CopyLink&type=video,深圳翻身地铁站个人转租采光单间带阳台1580,56,4,1,2,1,0,2026-05-15 15:50:02,http://sns-img-hw.xhscdn.com/notes_pre_post/1040g3k8320648fpglgmg5qdjvlassu0rv294bmg?imageView2/2/w/360/format/webp,--,否,--,--,否,桑树叶,26444099564,https://www.xiaohongshu.com/user/profile/69b3fd55000000003302781b,18,--,图文笔记
https://www.xiaohongshu.com/explore/6a06ea70000000000702916c?xhsshare=CopyLink&type=video,家里花洒堵住不通！缺的是净水器+前置过滤器,109,4,2,2,0,2,2026-05-15 18:38:15,http://sns-img-hw.xhscdn.com/notes_pre_post/1040g3k03206b96eslm605qbs8jt8ci5ssiqsnn0?imageView2/2/w/360/format/webp,--,否,美的净水,[美的],否,虾仁不眨眼,2611061440,https://www.xiaohongshu.com/user/profile/60fbd486000000000100a0b6,2567,--,图文笔记
